item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Cookie JJ Triple Choc Chip,06/20/2017,Sides 4313,ea,95.00,168.0,0,0,0,168.0,0,114.00,0.56,64.25,149.0000,64.2504
Sysco Cup Foam Tall 12 oz,06/20/2017,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,06/20/2017,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,06/20/2017,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 16 OZ,06/20/2017,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,06/20/2017,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,06/20/2017,Paper 4314,Pack 284,21.10,0.0,0,0,0,0.0,0,13.75,1.43,19.63,7.3500,19.6281
Cup 22oz JJ,06/20/2017,Paper 4314,ea,641.00,1000.0,0,0,0,1000.0,0,"1,044.00",0.04,37.48,597.0000,37.479600000000005
Lid 22oz JJ,06/20/2017,Paper 4314,ea,"1,176.00",1000.0,0,0,0,1000.0,0,"1,601.00",0.01,18.09,575.0000,18.0913
Cup 30oz JJ,06/20/2017,Paper 4314,ea,787.00,750.0,0,0,0,750.0,0,"1,256.00",0.05,67.70,281.0000,67.6984
Lid 30oz JJ,06/20/2017,Paper 4314,ea,"1,092.00",1000.0,0,0,0,1000.0,0,"1,767.00",0.02,33.22,325.0000,33.2196
Bags 8# JJ,06/20/2017,Paper 4314,Box 1000,1.40,0.0,0,0,0,0.0,0,0.75,35.00,26.25,0.6500,26.25
Wrap Sandwich,06/20/2017,Paper 4314,Box 1000,2.50,3.0,0,0,0,3.0,0,3.25,19.57,63.60,2.2500,63.6025
8X10 Port Pap.,06/20/2017,Paper 4314,Box 500,16.20,0.0,0,0,0,0.0,0,7.50,2.61,19.54,8.7000,19.5435
Straws,06/20/2017,Paper 4314,Box 300,22.00,0.0,0,0,0,0.0,0,19.25,1.59,30.64,2.7500,30.638699999999996
Pan Liners,06/20/2017,Paper 4314,Box 1000,1.10,0.0,0,0,0,0.0,0,1.00,29.21,29.21,0.1000,29.2112
Mylar,06/20/2017,Paper 4314,roll 5280,0.90,0.0,0,0,0,0.0,0,0.60,57.75,34.65,0.3000,34.6526
Cucumber,06/20/2017,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,06/20/2017,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,06/20/2017,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,06/20/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,06/20/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,06/20/2017,Produce 4315,Head Let,48.00,240.0,0,0,0,240.0,0,92.00,0.86,78.95,196.0000,78.9544
Tomatoes,06/20/2017,Produce 4315,lb,24.00,275.0,0,0,0,275.0,0,114.00,0.89,101.61,185.0000,101.6082
Onions,06/20/2017,Produce 4315,lb,45.00,50.0,0,0,0,50.0,0,40.00,0.30,12.00,55.0000,12.0
Sprouts,06/20/2017,Produce 4315,lb,2.00,4.0,0,0,0,4.0,0,2.50,5.98,14.94,3.5000,14.9375
Celery,06/20/2017,Produce 4315,stalk,3.25,12.0,0,0,0,12.0,0,7.00,1.60,11.22,8.2500,11.2224
Cucumbers,06/20/2017,Produce 4315,ea,14.00,25.0,0,0,0,25.0,0,20.00,0.67,13.48,19.0000,13.484
Dr Pepper (20oz Bottle),06/20/2017,Beverage 4316,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Syrup Coke,06/20/2017,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,5.50,14.79,81.35,2.0000,81.345
Syrup Diet Coke,06/20/2017,Beverage 4316,gal,5.00,0.0,0,0,0,0.0,0,3.00,14.79,44.37,2.0000,44.3694
Syrup Sprite,06/20/2017,Beverage 4316,gal,5.00,0.0,0,0,0,0.0,0,3.00,14.79,44.37,2.0000,44.3679
Syrup Lemonade Light,06/20/2017,Beverage 4316,gal,2.00,2.5,0,0,0,2.5,0,2.50,16.04,40.10,2.0000,40.0998
Syrup Mello Yellow,06/20/2017,Beverage 4316,gal,1.25,2.5,0,0,0,2.5,0,2.75,15.42,42.41,1.0000,42.405
Syrup Dr. Pepper,06/20/2017,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,3.00,14.49,43.47,4.0000,43.47
Syrup Diet Dr Pepper,06/20/2017,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,06/20/2017,Beverage 4316,gal,2.00,5.0,0,0,0,5.0,0,5.50,14.79,81.35,1.5000,81.345
Syrup Powerade,06/20/2017,Beverage 4316,gal,2.50,0.0,0,0,0,0.0,0,1.25,15.42,19.28,1.2500,19.275
Tea Bag Brew Lipton,06/20/2017,Beverage 4316,ea,13.00,24.0,0,0,0,24.0,0,21.00,0.95,19.98,16.0000,19.9773
Water (bottle),06/20/2017,Beverage 4316,bottle,28.00,48.0,0,0,0,48.0,0,40.00,0.28,11.17,36.0000,11.168
Box - Mini Jimmy 12 CT Sandwich,06/20/2017,Catering 4320,each,22.00,25.0,0,0,0,25.0,0,47.00,0.89,41.79,0.0000,41.7924
Box - Mini Jimmy 24 CT Sandwich,06/20/2017,Catering 4320,each,29.00,0.0,0,0,0,0.0,0,29.00,1.53,44.30,0.0000,44.3004
Box w/window - Jimmy 6 pk Cookie,06/20/2017,Catering 4320,each,100.00,0.0,0,0,0,0.0,0,100.00,0.25,25.31,0.0000,25.31
Paper Bag - Mini Jimmy Sandwich,06/20/2017,Catering 4320,Case 500,1.50,0.0,0,0,0,0.0,0,1.50,15.60,23.40,0.0000,23.4
Pickle Container - clear plastic w/lid & label,06/20/2017,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,06/20/2017,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,06/20/2017,Catering 4320,ea,172.00,0.0,0,0,0,0.0,0,164.00,0.30,49.30,8.0000,49.298399999999994
"Tray Cater Cmbo 12"" w / dome lid",06/20/2017,Catering 4320,each,30.00,0.0,0,0,0,0.0,0,29.00,0.86,25.00,1.0000,25.0009
"Tray Cater Cmbo 16"" w / dome lid",06/20/2017,Catering 4320,each,35.00,0.0,0,0,0,0.0,0,27.00,1.71,46.15,8.0000,46.1538
Party Tray Bags,06/20/2017,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,06/27/2017,Bread 4311,ea,607.00,1056.0,0,0,0,1056.0,0,655.00,0.44,289.05,"1,008.0000",289.0515
Wheat,06/27/2017,Bread 4311,ea,36.00,64.0,0,0,0,64.0,0,42.00,1.45,60.77,58.0000,60.7698
Equal Sugar Substitute,06/27/2017,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Avo Fresco,06/27/2017,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,06/27/2017,Food 4312,lb,63.60,0.0,0,0,0,0.0,0,33.25,3.23,107.42,30.3500,107.4175
Salami,06/27/2017,Food 4312,lb,51.70,0.0,0,0,0,0.0,0,22.75,3.00,68.33,28.9500,68.3274
Ham,06/27/2017,Food 4312,lb,80.80,117.3,0,0,0,117.3,0,97.25,1.93,187.67,100.8500,187.6731
Turkey,06/27/2017,Food 4312,lb,165.29,147.45,0,0,0,147.45,0,161.50,2.87,463.62,151.2400,463.6181
Beef,06/27/2017,Food 4312,lb,79.15,61.15,0,0,0,61.15,0,73.75,3.89,287.11,66.5500,287.1088
Bacon,06/27/2017,Food 4312,ea,857.00,1200.0,0,0,0,1200.0,0,733.00,0.21,153.64,"1,324.0000",153.6368
Cheese,06/27/2017,Food 4312,lb,86.81,141.66,0,0,0,141.66,0,118.00,2.27,268.16,110.4700,268.155
Mayonnaise,06/27/2017,Food 4312,gal mayo,41.50,12.0,0,0,0,12.0,0,42.00,8.16,342.71,11.5000,342.7116
Oil,06/27/2017,Food 4312,gal oil,13.50,0.0,0,0,0,0.0,0,12.50,9.36,116.99,1.0000,116.9925
Vinegar,06/27/2017,Food 4312,gal vinegar,10.90,4.0,0,0,0,4.0,0,13.75,3.91,53.82,1.1500,53.8175
Avocado,06/27/2017,Food 4312,avo can,11.10,12.0,0,0,0,12.0,0,11.00,3.21,35.31,12.1000,35.31
Peppers Cherry,06/27/2017,Food 4312,Gal Peppers,23.00,0.0,0,0,0,0.0,0,19.00,6.92,131.46,4.0000,131.4572
Mustard Dijon,06/27/2017,Food 4312,jar dijon,4.10,6.0,0,0,0,6.0,0,8.50,5.24,44.55,1.6000,44.5536
MUSTARD WHL GRAIN ,06/27/2017,Food 4312,32 oz jar,7.50,0.0,0,0,0,0.0,0,7.50,5.84,43.80,0.0000,43.7955
Soy Sauce,06/27/2017,Food 4312,gal soy,1.20,0.0,0,0,0,0.0,0,1.10,9.34,10.27,0.1000,10.2741
Tuna Chunk - pouch,06/27/2017,Food 4312,Pouch tuna (48oz),4.50,6.0,0,0,0,6.0,0,4.10,8.22,33.71,6.4000,33.709
Pam Spray,06/27/2017,Food 4312,ea,3.00,0.0,0,0,0,0.0,0,3.00,2.60,7.80,0.0000,7.803599999999999
Oregano,06/27/2017,Food 4312,cont oregano,0.75,0.0,0,0,0,0.0,0,0.65,20.60,13.39,0.1000,13.3878
Basil,06/27/2017,Food 4312,cont basil,0.75,0.0,0,0,0,0.0,0,0.65,21.82,14.18,0.1000,14.182199999999998
Sugar,06/27/2017,Food 4312,lb,25.00,0.0,0,0,0,0.0,0,10.00,0.58,5.84,15.0000,5.837
Mayo Packets,06/27/2017,Food 4312,Box 204,1.90,1.0,0,0,0,1.0,0,1.75,17.79,31.13,1.1500,31.1325
Mustard Packets,06/27/2017,Food 4312,Box 500,1.90,0.0,0,0,0,0.0,0,1.75,5.88,10.29,0.1500,10.29
Sweet n Low Packets,06/27/2017,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,06/27/2017,Sides 4313,ea,103.00,144.0,0,0,0,144.0,0,96.00,0.35,33.24,151.0000,33.2448
Chip JJ Reg ,06/27/2017,Sides 4313,ea,155.00,180.0,0,0,0,180.0,0,164.00,0.33,54.17,171.0000,54.1692
Chip JJ BBQ ,06/27/2017,Sides 4313,ea,225.00,300.0,0,0,0,300.0,0,193.00,0.33,63.75,332.0000,63.747899999999994
Chip JJ Jalapeno ,06/27/2017,Sides 4313,ea,180.00,240.0,0,0,0,240.0,0,199.00,0.33,65.75,221.0000,65.7496
Chip JJ S&V ,06/27/2017,Sides 4313,ea,220.00,180.0,0,0,0,180.0,0,189.00,0.33,62.43,211.0000,62.4267
Chip JJ Skinny ,06/27/2017,Sides 4313,ea,98.00,120.0,0,0,0,120.0,0,149.00,0.39,58.38,69.0000,58.3782
Cookie Oatmeal Raisin,06/27/2017,Sides 4313,ea,110.00,0.0,0,0,0,0.0,0,67.00,0.46,31.05,43.0000,31.0478
Cookie JJ Triple Choc Chip,06/27/2017,Sides 4313,ea,114.00,168.0,0,0,0,168.0,0,142.00,0.56,80.03,140.0000,80.0312
Sysco Cup Foam Tall 12 oz,06/27/2017,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,06/27/2017,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,06/27/2017,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 16 OZ,06/27/2017,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,06/27/2017,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,06/27/2017,Paper 4314,Pack 284,13.75,24.0,0,0,0,24.0,0,31.25,1.43,44.61,6.5000,44.6094
Cup 22oz JJ,06/27/2017,Paper 4314,ea,"1,044.00",1000.0,0,0,0,1000.0,0,"1,450.00",0.04,52.06,594.0000,52.055
Lid 22oz JJ,06/27/2017,Paper 4314,ea,"1,601.00",0.0,0,0,0,0.0,0,"1,186.00",0.01,13.40,415.0000,13.4018
Cup 30oz JJ,06/27/2017,Paper 4314,ea,"1,256.00",0.0,0,0,0,0.0,0,979.00,0.05,52.77,277.0000,52.7681
Lid 30oz JJ,06/27/2017,Paper 4314,ea,"1,767.00",0.0,0,0,0,0.0,0,"1,535.00",0.02,28.86,232.0000,28.858
Bags 8# JJ,06/27/2017,Paper 4314,Box 1000,0.75,1.0,0,0,0,1.0,0,1.00,35.00,35.00,0.7500,35.0
Wrap Sandwich,06/27/2017,Paper 4314,Box 1000,3.25,0.0,0,0,0,0.0,0,0.80,19.57,15.66,2.4500,15.656
8X10 Port Pap.,06/27/2017,Paper 4314,Box 500,7.50,12.0,0,0,0,12.0,0,11.00,2.61,28.66,8.5000,28.6638
Straws,06/27/2017,Paper 4314,Box 300,19.25,0.0,0,0,0,0.0,0,16.50,1.59,26.26,2.7500,26.2617
Pan Liners,06/27/2017,Paper 4314,Box 1000,1.00,0.0,0,0,0,0.0,0,0.90,29.21,26.29,0.1000,26.2901
Mylar,06/27/2017,Paper 4314,roll 5280,0.60,1.0,0,0,0,1.0,0,1.40,50.12,70.17,0.2000,70.1684
Cucumber,06/27/2017,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,06/27/2017,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,06/27/2017,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,06/27/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,06/27/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,06/27/2017,Produce 4315,Head Let,92.00,240.0,0,0,0,240.0,0,151.00,0.82,124.32,181.0000,124.3183
Tomatoes,06/27/2017,Produce 4315,lb,114.00,225.0,0,0,0,225.0,0,138.00,0.93,128.62,201.0000,128.616
Onions,06/27/2017,Produce 4315,lb,40.00,50.0,0,0,0,50.0,0,57.00,0.30,17.10,33.0000,17.1
Sprouts,06/27/2017,Produce 4315,lb,2.50,4.0,0,0,0,4.0,0,3.30,5.98,19.72,3.2000,19.7175
Celery,06/27/2017,Produce 4315,stalk,7.00,12.0,0,0,0,12.0,0,9.50,1.42,13.45,9.5000,13.4539
Cucumbers,06/27/2017,Produce 4315,ea,20.00,25.0,0,0,0,25.0,0,26.00,0.76,19.76,19.0000,19.76
Dr Pepper (20oz Bottle),06/27/2017,Beverage 4316,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Syrup Coke,06/27/2017,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,2.50,14.79,36.98,3.0000,36.975
Syrup Diet Coke,06/27/2017,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,5.00,14.79,73.95,3.0000,73.9495
Syrup Sprite,06/27/2017,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,6.50,14.79,96.13,1.5000,96.1337
Syrup Lemonade Light,06/27/2017,Beverage 4316,gal,2.50,0.0,0,0,0,0.0,0,1.50,16.04,24.06,1.0000,24.0599
Syrup Mello Yellow,06/27/2017,Beverage 4316,gal,2.75,0.0,0,0,0,0.0,0,2.00,15.42,30.84,0.7500,30.84
Syrup Dr. Pepper,06/27/2017,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,5.00,14.49,72.45,3.0000,72.45
Syrup Diet Dr Pepper,06/27/2017,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,06/27/2017,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,3.00,14.79,44.37,2.5000,44.37
Syrup Powerade,06/27/2017,Beverage 4316,gal,1.25,2.5,0,0,0,2.5,0,2.25,15.42,34.70,1.5000,34.695
Tea Bag Brew Lipton,06/27/2017,Beverage 4316,ea,21.00,24.0,0,0,0,24.0,0,28.00,0.95,26.64,17.0000,26.6364
Water (bottle),06/27/2017,Beverage 4316,bottle,40.00,48.0,0,0,0,48.0,0,63.00,0.28,17.59,25.0000,17.5896
Box - Mini Jimmy 12 CT Sandwich,06/27/2017,Catering 4320,each,47.00,0.0,0,0,0,0.0,0,47.00,0.89,41.79,0.0000,41.7924
Box - Mini Jimmy 24 CT Sandwich,06/27/2017,Catering 4320,each,29.00,0.0,0,0,0,0.0,0,29.00,1.53,44.30,0.0000,44.3004
Box w/window - Jimmy 6 pk Cookie,06/27/2017,Catering 4320,each,100.00,0.0,0,0,0,0.0,0,100.00,0.25,25.31,0.0000,25.31
Paper Bag - Mini Jimmy Sandwich,06/27/2017,Catering 4320,Case 500,1.50,0.0,0,0,0,0.0,0,1.50,15.60,23.40,0.0000,23.4
Pickle Container - clear plastic w/lid & label,06/27/2017,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,06/27/2017,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,06/27/2017,Catering 4320,ea,164.00,0.0,0,0,0,0.0,0,164.00,0.30,49.30,0.0000,49.298399999999994
"Tray Cater Cmbo 12"" w / dome lid",06/27/2017,Catering 4320,each,29.00,0.0,0,0,0,0.0,0,28.00,0.86,24.14,1.0000,24.1388
"Tray Cater Cmbo 16"" w / dome lid",06/27/2017,Catering 4320,each,27.00,0.0,0,0,0,0.0,0,25.00,1.71,42.74,2.0000,42.735
Party Tray Bags,06/27/2017,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,07/04/2017,Bread 4311,ea,655.00,1024.0,0,0,0,1024.0,0,692.00,0.44,305.38,987.0000,305.3796
Wheat,07/04/2017,Bread 4311,ea,42.00,48.0,0,0,0,48.0,0,37.00,1.45,53.54,53.0000,53.5353
Equal Sugar Substitute,07/04/2017,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Avo Fresco,07/04/2017,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,07/04/2017,Food 4312,lb,33.25,35.3,0,0,0,35.3,0,45.00,3.24,145.59,23.5500,145.593
Salami,07/04/2017,Food 4312,lb,22.75,36.25,0,0,0,36.25,0,33.50,3.01,100.84,25.5000,100.835
Ham,07/04/2017,Food 4312,lb,97.25,123.4,0,0,0,123.4,0,129.75,1.93,250.40,90.9000,250.4045
Turkey,07/04/2017,Food 4312,lb,161.50,154.55,0,0,0,154.55,0,183.75,2.87,527.82,132.3000,527.8219
Beef,07/04/2017,Food 4312,lb,73.75,59.25,0,0,0,59.25,0,78.00,3.89,303.65,55.0000,303.654
Bacon,07/04/2017,Food 4312,ea,733.00,1800.0,0,0,0,1800.0,0,"1,434.00",0.21,300.57,"1,099.0000",300.5664
Cheese,07/04/2017,Food 4312,lb,118.00,104.53,0,0,0,104.53,0,122.00,2.27,277.21,100.5300,277.2084
Mayonnaise,07/04/2017,Food 4312,gal mayo,42.00,12.0,0,0,0,12.0,0,43.00,8.16,350.87,11.0000,350.87140000000005
Oil,07/04/2017,Food 4312,gal oil,12.50,0.0,0,0,0,0.0,0,11.25,9.36,105.29,1.2500,105.29330000000002
Vinegar,07/04/2017,Food 4312,gal vinegar,13.75,0.0,0,0,0,0.0,0,12.50,3.91,48.93,1.2500,48.925
Avocado,07/04/2017,Food 4312,avo can,11.00,12.0,0,0,0,12.0,0,12.25,3.21,39.32,10.7500,39.3225
Peppers Cherry,07/04/2017,Food 4312,Gal Peppers,19.00,4.0,0,0,0,4.0,0,20.00,6.92,138.37,3.0000,138.372
Mustard Dijon,07/04/2017,Food 4312,jar dijon,8.50,0.0,0,0,0,0.0,0,7.25,5.24,38.00,1.2500,38.0016
MUSTARD WHL GRAIN ,07/04/2017,Food 4312,32 oz jar,7.50,0.0,0,0,0,0.0,0,6.90,5.84,40.29,0.6000,40.2919
Soy Sauce,07/04/2017,Food 4312,gal soy,1.10,0.0,0,0,0,0.0,0,0.80,9.34,7.47,0.3000,7.4721
Tuna Chunk - pouch,07/04/2017,Food 4312,Pouch tuna (48oz),4.10,6.0,0,0,0,6.0,0,4.25,8.22,34.94,5.8500,34.9422
Pam Spray,07/04/2017,Food 4312,ea,3.00,0.0,0,0,0,0.0,0,2.00,2.60,5.20,1.0000,5.2024
Oregano,07/04/2017,Food 4312,cont oregano,0.65,0.0,0,0,0,0.0,0,0.50,20.60,10.30,0.1500,10.2983
Basil,07/04/2017,Food 4312,cont basil,0.65,0.0,0,0,0,0.0,0,0.50,21.82,10.91,0.1500,10.9094
Sugar,07/04/2017,Food 4312,lb,10.00,0.0,0,0,0,0.0,0,15.00,0.58,8.76,-5.0000,8.7555
Mayo Packets,07/04/2017,Food 4312,Box 204,1.75,1.0,0,0,0,1.0,0,1.90,17.79,33.80,0.8500,33.801
Mustard Packets,07/04/2017,Food 4312,Box 500,1.75,0.0,0,0,0,0.0,0,1.50,5.88,8.82,0.2500,8.82
Sweet n Low Packets,07/04/2017,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,07/04/2017,Sides 4313,ea,96.00,144.0,0,0,0,144.0,0,118.00,0.35,40.86,122.0000,40.8634
Chip JJ Reg ,07/04/2017,Sides 4313,ea,164.00,120.0,0,0,0,120.0,0,141.00,0.33,46.57,143.0000,46.5723
Chip JJ BBQ ,07/04/2017,Sides 4313,ea,193.00,240.0,0,0,0,240.0,0,225.00,0.33,74.32,208.0000,74.3175
Chip JJ Jalapeno ,07/04/2017,Sides 4313,ea,199.00,240.0,0,0,0,240.0,0,253.00,0.33,83.59,186.0000,83.5912
Chip JJ S&V ,07/04/2017,Sides 4313,ea,189.00,180.0,0,0,0,180.0,0,201.00,0.33,66.39,168.0000,66.3903
Chip JJ Skinny ,07/04/2017,Sides 4313,ea,149.00,60.0,0,0,0,60.0,0,163.00,0.39,63.86,46.0000,63.8634
Cookie Oatmeal Raisin,07/04/2017,Sides 4313,ea,67.00,56.0,0,0,0,56.0,0,88.00,0.46,40.78,35.0000,40.7792
Cookie JJ Triple Choc Chip,07/04/2017,Sides 4313,ea,142.00,168.0,0,0,0,168.0,0,198.00,0.56,111.59,112.0000,111.5928
Sysco Cup Foam Tall 12 oz,07/04/2017,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,07/04/2017,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,07/04/2017,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 16 OZ,07/04/2017,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,07/04/2017,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,07/04/2017,Paper 4314,Pack 284,31.25,0.0,0,0,0,0.0,0,27.25,1.43,38.90,4.0000,38.8994
Cup 22oz JJ,07/04/2017,Paper 4314,ea,"1,450.00",0.0,0,0,0,0.0,0,957.00,0.04,34.36,493.0000,34.3563
Lid 22oz JJ,07/04/2017,Paper 4314,ea,"1,186.00",0.0,0,0,0,0.0,0,712.00,0.01,8.05,474.0000,8.0456
Cup 30oz JJ,07/04/2017,Paper 4314,ea,979.00,0.0,0,0,0,0.0,0,724.00,0.05,39.02,255.0000,39.0236
Lid 30oz JJ,07/04/2017,Paper 4314,ea,"1,535.00",0.0,0,0,0,0.0,0,"1,295.00",0.02,24.35,240.0000,24.346
Bags 8# JJ,07/04/2017,Paper 4314,Box 1000,1.00,0.0,0,0,0,0.0,0,0.40,35.00,14.00,0.6000,14.0
Wrap Sandwich,07/04/2017,Paper 4314,Box 1000,0.80,3.0,0,0,0,3.0,0,1.75,19.57,34.25,2.0500,34.2475
8X10 Port Pap.,07/04/2017,Paper 4314,Box 500,11.00,12.0,0,0,0,12.0,0,15.25,2.61,39.74,7.7500,39.7385
Straws,07/04/2017,Paper 4314,Box 300,16.50,0.0,0,0,0,0.0,0,15.00,1.59,23.87,1.5000,23.8743
Pan Liners,07/04/2017,Paper 4314,Box 1000,0.90,0.0,0,0,0,0.0,0,1.00,29.21,29.21,-0.1000,29.2112
Mylar,07/04/2017,Paper 4314,roll 5280,1.40,0.0,0,0,0,0.0,0,1.25,50.12,62.65,0.1500,62.6504
Cucumber,07/04/2017,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,07/04/2017,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,07/04/2017,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,07/04/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,07/04/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,07/04/2017,Produce 4315,Head Let,151.00,72.0,0,0,0,72.0,0,63.00,0.81,50.76,160.0000,50.7591
Tomatoes,07/04/2017,Produce 4315,lb,138.00,100.0,0,0,0,100.0,0,39.00,0.89,34.80,199.0000,34.7958
Onions,07/04/2017,Produce 4315,lb,57.00,0.0,0,0,0,0.0,0,10.00,0.30,3.00,47.0000,3.0
Sprouts,07/04/2017,Produce 4315,lb,3.30,0.0,0,0,0,0.0,0,0.50,5.98,2.99,2.8000,2.9875
Celery,07/04/2017,Produce 4315,stalk,9.50,6.0,0,0,0,6.0,0,1.25,1.36,1.70,14.2500,1.7028
Cucumbers,07/04/2017,Produce 4315,ea,26.00,0.0,0,0,0,0.0,0,5.00,0.76,3.80,21.0000,3.8
Dr Pepper (20oz Bottle),07/04/2017,Beverage 4316,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Syrup Coke,07/04/2017,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,6.00,14.79,88.74,1.5000,88.74
Syrup Diet Coke,07/04/2017,Beverage 4316,gal,5.00,0.0,0,0,0,0.0,0,3.50,14.79,51.76,1.5000,51.7647
Syrup Sprite,07/04/2017,Beverage 4316,gal,6.50,0.0,0,0,0,0.0,0,5.00,14.79,73.95,1.5000,73.949
Syrup Lemonade Light,07/04/2017,Beverage 4316,gal,1.50,2.5,0,0,0,2.5,0,2.50,16.04,40.10,1.5000,40.099999999999994
Syrup Mello Yellow,07/04/2017,Beverage 4316,gal,2.00,0.0,0,0,0,0.0,0,1.25,15.42,19.28,0.7500,19.275
