item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Syrup Diet Dr Pepper,07/02/2019,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,07/02/2019,Beverage 4316,gal,4.00,0.0,0,0,0,0.0,0,7.00,14.28,99.96,-3.0000,99.9649
Syrup Powerade,07/02/2019,Beverage 4316,gal,1.25,0.0,0,0,0,0.0,0,1.50,16.01,24.02,-0.2500,24.0222
Tea Bag Brew Lipton,07/02/2019,Beverage 4316,ea,2.00,24.0,0,0,0,24.0,0,11.00,0.07,0.81,15.0000,0.8052
Water (bottle),07/02/2019,Beverage 4316,bottle,55.00,48.0,0,0,0,48.0,0,72.00,0.28,20.10,31.0000,20.1024
Box - Mini Jimmy 12 CT Sandwich,07/02/2019,Catering 4320,each,22.00,0.0,0,0,0,0.0,0,22.00,0.91,20.07,0.0000,20.0706
Box - Mini Jimmy 24 CT Sandwich,07/02/2019,Catering 4320,each,25.00,0.0,0,0,0,0.0,0,25.00,1.61,40.15,0.0000,40.1525
Box w/window - Jimmy 6 pk Cookie,07/02/2019,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Paper Bag - Mini Jimmy Sandwich,07/02/2019,Catering 4320,Case 500,0.90,0.0,0,0,0,0.0,0,0.55,22.15,12.18,0.3500,12.182499999999997
Pickle Container - clear plastic w/lid & label,07/02/2019,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,07/02/2019,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,07/02/2019,Catering 4320,ea,184.00,0.0,0,0,0,0.0,0,174.00,0.33,57.84,10.0000,57.8376
"Tray Cater Cmbo 12"" w / dome lid",07/02/2019,Catering 4320,each,26.00,0.0,0,0,0,0.0,0,22.00,0.82,18.13,4.0000,18.1346
"Tray Cater Cmbo 16"" w / dome lid",07/02/2019,Catering 4320,each,33.00,0.0,0,0,0,0.0,0,26.00,1.48,38.41,7.0000,38.4072
Party Tray Bags,07/02/2019,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
 ECOLAB BANDAGE ADHES FLEX BLU 1X3,07/02/2019,Office Supplies 5230,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0,0.0000,0.0
French Bread 32 ct,07/09/2019,Bread 4311,ea,478.00,960.0,0,0,0,960.0,0,577.00,0.44,253.71,861.0000,253.7069
Wheat Sub -  9 Grain Roll,07/09/2019,Bread 4311,ea,55.00,64.0,0,0,0,64.0,0,4.00,0.57,2.27,115.0000,2.27
Wheat,07/09/2019,Bread 4311,ea,21.00,32.0,0,0,0,32.0,0,39.00,1.45,56.38,14.0000,56.3784
Butter (salted),07/09/2019,Food 4312,1 lb Stick,0.00,0.0,0,0,0,0.0,0,0.00,3.03,0.00,0.0000,0.0
Buttermilk (0.5 gal),07/09/2019,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Buttermilk (0.5 gal),07/09/2019,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,3.00,0.00,0.0000,0.0
Equal Sugar Substitute,07/09/2019,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,07/09/2019,Food 4312,Container 3.2oz,14.00,0.0,0,0,0,0.0,0,13.00,1.42,18.40,1.0000,18.4028
Pepper Jalapeno Slices,07/09/2019,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,07/09/2019,Food 4312,Cup,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,07/09/2019,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,07/09/2019,Food 4312,ea,0.60,0.0,0,0,0,0.0,0,0.65,8.35,5.43,-0.0500,5.4275
Avo Fresco,07/09/2019,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,07/09/2019,Food 4312,lb,19.00,31.05,0,0,0,31.05,0,22.50,3.56,80.10,27.5500,80.1
Salami,07/09/2019,Food 4312,lb,19.50,36.1,0,0,0,36.1,0,21.00,3.39,71.17,34.6000,71.169
Ham,07/09/2019,Food 4312,lb,62.25,90.5,0,0,0,90.5,0,62.50,2.32,144.75,90.2500,144.75
Turkey,07/09/2019,Food 4312,lb,64.00,147.4,0,0,0,147.4,0,54.00,2.87,155.20,157.4000,155.196
Beef,07/09/2019,Food 4312,lb,30.50,59.7,0,0,0,59.7,0,37.00,3.89,144.04,53.2000,144.041
BACON - SLI APPLWD SMKD CKD,07/09/2019,Food 4312,ea,826.00,600.0,0,0,0,600.0,0,801.00,0.25,197.21,625.0000,197.2062
Cheese,07/09/2019,Food 4312,lb,32.00,137.31,0,0,0,137.31,0,49.50,2.14,106.13,119.8100,106.128
Mayonnaise,07/09/2019,Food 4312,gal mayo,42.00,8.0,0,0,0,8.0,0,41.00,8.16,334.56,9.0000,334.5559
Oil,07/09/2019,Food 4312,gal oil,15.00,0.0,0,0,0,0.0,0,18.00,9.08,163.45,-3.0000,163.4454
Vinegar,07/09/2019,Food 4312,gal vinegar,12.00,0.0,0,0,0,0.0,0,10.00,7.39,73.89,2.0000,73.891
Avocado,07/09/2019,Food 4312,avo can,7.50,12.0,0,0,0,12.0,0,5.00,3.26,16.28,14.5000,16.275
Peppers Cherry,07/09/2019,Food 4312,Gal Peppers,20.00,4.0,0,0,0,4.0,0,18.00,7.01,126.22,6.0000,126.2232
Mustard Dijon,07/09/2019,Food 4312,jar dijon,8.00,0.0,0,0,0,0.0,0,7.00,5.31,37.19,1.0000,37.1945
MUSTARD WHL GRAIN ,07/09/2019,Food 4312,32 oz jar,9.00,0.0,0,0,0,0.0,0,8.00,5.84,46.71,1.0000,46.7072
Soy Sauce,07/09/2019,Food 4312,gal soy,1.90,0.0,0,0,0,0.0,0,1.80,10.41,18.74,0.1000,18.7409
Tuna Chunk - pouch,07/09/2019,Food 4312,Pouch tuna (48oz),8.00,6.0,0,0,0,6.0,0,11.00,8.22,90.44,3.0000,90.4387
Pan Spray,07/09/2019,Food 4312,ea,0.50,0.0,0,0,0,0.0,0,0.00,2.85,0.00,0.5000,0.0
Oregano,07/09/2019,Food 4312,cont oregano,1.25,0.0,0,0,0,0.0,0,1.30,26.17,34.02,-0.0500,34.0215
Basil,07/09/2019,Food 4312,cont basil,1.25,0.0,0,0,0,0.0,0,1.30,6.28,8.17,-0.0500,8.1652
Sugar,07/09/2019,Food 4312,lb,16.00,25.0,0,0,0,25.0,0,23.00,0.68,15.70,18.0000,15.7044
Mayo Packets,07/09/2019,Food 4312,Box 204,1.50,1.0,0,0,0,1.0,0,1.50,17.79,26.69,1.0000,26.685
Mustard Packets,07/09/2019,Food 4312,Box 500,2.50,0.0,0,0,0,0.0,0,2.25,5.88,13.23,0.2500,13.23
Sweet n Low Packets,07/09/2019,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,07/09/2019,Sides 4313,ea,166.00,144.0,0,0,0,144.0,0,170.00,0.35,60.03,140.0000,60.027
Chip JJ Reg ,07/09/2019,Sides 4313,ea,151.00,240.0,0,0,0,240.0,0,250.00,0.35,88.20,141.0000,88.2
Chip JJ BBQ ,07/09/2019,Sides 4313,ea,122.00,360.0,0,0,0,360.0,0,226.00,0.35,79.73,256.0000,79.7328
Chip JJ Jalapeno ,07/09/2019,Sides 4313,ea,165.00,240.0,0,0,0,240.0,0,228.00,0.35,80.42,177.0000,80.4156
Chip JJ S&V ,07/09/2019,Sides 4313,ea,161.00,240.0,0,0,0,240.0,0,240.00,0.35,84.65,161.0000,84.648
Chip JJ Skinny ,07/09/2019,Sides 4313,ea,125.00,60.0,0,0,0,60.0,0,123.00,0.42,51.35,62.0000,51.3525
Cookie Oatmeal Raisin,07/09/2019,Sides 4313,ea,68.00,56.0,0,0,0,56.0,0,101.00,0.48,47.99,23.0000,47.9851
Cookie JJ Triple Choc Chip,07/09/2019,Sides 4313,ea,190.00,56.0,0,0,0,56.0,0,119.00,0.58,68.56,127.0000,68.5559
CUP PLAS PRTN CLR 2 OZ  ,07/09/2019,Paper 4314,250 CT,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
Frenchie Checkered Wrap Paper,07/09/2019,Paper 4314,1000 count,0.75,0.0,0,0,0,0.0,0,0.75,21.87,16.40,0.0000,16.4025
Frenchie Topper (Bag Poly Sleeve),07/09/2019,Paper 4314,1 Case,0.80,0.0,0,0,0,0.0,0,1.50,72.44,108.66,-0.7000,108.66
LID PLAS MED PRTN 2 OZ,07/09/2019,Paper 4314,125 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,07/09/2019,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,07/09/2019,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),07/09/2019,Paper 4314,200 CT,7.50,0.0,0,0,0,0.0,0,6.50,1.88,12.22,1.0000,12.22
CUP PLAS TRANS 12 OZ - Paper Cat,07/09/2019,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,07/09/2019,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),07/09/2019,Paper 4314,Pack 567,5.50,0.0,0,0,0,0.0,0,10.00,3.05,30.50,-4.5000,30.5
Napkins - Case 24 / Pack 284,07/09/2019,Paper 4314,Pack 284,0.00,24.0,0,0,0,24.0,0,0.00,1.45,0.00,24.0000,0.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,07/09/2019,Paper 4314,100 CT,14.50,0.0,0,0,0,0.0,0,12.00,0.85,10.14,2.5000,10.14
Cup 22oz JJ,07/09/2019,Paper 4314,ea,641.00,1000.0,0,0,0,1000.0,0,"1,072.00",0.04,40.52,569.0000,40.5216
Lid 22oz JJ,07/09/2019,Paper 4314,ea,"1,736.00",0.0,0,0,0,0.0,0,"1,355.00",0.01,14.09,381.0000,14.091999999999999
Cup 30oz JJ,07/09/2019,Paper 4314,ea,431.00,750.0,0,0,0,750.0,0,944.00,0.06,59.47,237.0000,59.472
Lid 30oz JJ,07/09/2019,Paper 4314,ea,"1,040.00",0.0,0,0,0,0.0,0,661.00,0.02,11.44,379.0000,11.4353
Bags 8# JJ,07/09/2019,Paper 4314,Box 1000,1.10,0.0,0,0,0,0.0,0,0.65,29.90,19.44,0.4500,19.435
Wrap Sandwich,07/09/2019,Paper 4314,Box 1000,5.00,0.0,0,0,0,0.0,0,2.50,20.12,50.29,2.5000,50.2918
8X10 Port Pap. (WRAP PAPER DRY WAX),07/09/2019,Paper 4314,Box 500,11.00,0.0,0,0,0,0.0,0,4.00,2.75,10.98,7.0000,10.98
Straws,07/09/2019,Paper 4314,Box 300,0.00,0.0,0,0,0,0.0,0,0.00,1.40,0.00,0.0000,0.0
Straws_new (Box 300),07/09/2019,Paper 4314,Box 300,11.00,0.0,0,0,0,0.0,0,9.00,1.51,13.56,2.0000,13.5558
Pan Liners,07/09/2019,Paper 4314,Box 1000,0.75,0.0,0,0,0,0.0,0,0.80,31.71,25.37,-0.0500,25.3714
Mylar (Film PVC roll),07/09/2019,Paper 4314,roll 5280,0.75,0.0,0,0,0,0.0,0,0.75,50.61,37.96,0.0000,37.9591
Cucumber,07/09/2019,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,07/09/2019,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,07/09/2019,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,07/09/2019,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,07/09/2019,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,07/09/2019,Produce 4315,Head Let,84.00,0.0,0,0,0,0.0,0,7.00,1.46,10.21,77.0000,10.2081
Tomatoes,07/09/2019,Produce 4315,lb,115.50,0.0,0,0,0,0.0,0,30.00,0.67,20.15,85.5000,20.145
Onions (Yellow Jumbo),07/09/2019,Produce 4315,lb,55.00,0.0,0,0,0,0.0,0,22.50,0.56,12.67,32.5000,12.672
Sprouts,07/09/2019,Produce 4315,lb,2.50,0.0,0,0,0,0.0,0,0.15,6.00,0.90,2.3500,0.9
Celery,07/09/2019,Produce 4315,stalk,11.00,0.0,0,0,0,0.0,0,7.00,2.77,19.40,4.0000,19.3956
Cucumbers,07/09/2019,Produce 4315,ea,24.00,0.0,0,0,0,0.0,0,21.00,0.60,12.60,3.0000,12.6
Syrup Coke,07/09/2019,Beverage 4316,gal,3.25,5.0,0,0,0,5.0,0,5.50,16.06,88.33,2.7500,88.33
Syrup Diet Coke,07/09/2019,Beverage 4316,gal,2.75,5.0,0,0,0,5.0,0,5.50,16.06,88.33,2.2500,88.33
Syrup Sprite,07/09/2019,Beverage 4316,gal,5.25,0.0,0,0,0,0.0,0,4.75,16.05,76.26,0.5000,76.2608
Syrup Lemonade Light,07/09/2019,Beverage 4316,gal,1.25,0.0,0,0,0,0.0,0,0.25,17.05,4.26,1.0000,4.2625
Syrup Mello Yellow,07/09/2019,Beverage 4316,gal,1.75,2.5,0,0,0,2.5,0,1.50,16.88,25.32,2.7500,25.3221
Syrup Dr. Pepper,07/09/2019,Beverage 4316,gal,3.25,5.0,0,0,0,5.0,0,4.50,15.75,70.88,3.7500,70.875
Syrup Diet Dr Pepper,07/09/2019,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,07/09/2019,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,0.00,14.28,0.00,7.0000,0.0
Syrup Powerade,07/09/2019,Beverage 4316,gal,1.50,0.0,0,0,0,0.0,0,4.75,16.01,76.07,-3.2500,76.0703
Tea Bag Brew Lipton,07/09/2019,Beverage 4316,ea,11.00,24.0,0,0,0,24.0,0,18.00,0.68,12.16,17.0000,12.1554
Water (bottle),07/09/2019,Beverage 4316,bottle,72.00,24.0,0,0,0,24.0,0,60.00,0.28,16.75,36.0000,16.752
Box - Mini Jimmy 12 CT Sandwich,07/09/2019,Catering 4320,each,22.00,0.0,0,0,0,0.0,0,21.00,0.91,19.16,1.0000,19.1583
Box - Mini Jimmy 24 CT Sandwich,07/09/2019,Catering 4320,each,25.00,0.0,0,0,0,0.0,0,25.00,1.61,40.15,0.0000,40.1525
Box w/window - Jimmy 6 pk Cookie,07/09/2019,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Paper Bag - Mini Jimmy Sandwich,07/09/2019,Catering 4320,Case 500,0.55,0.0,0,0,0,0.0,0,0.50,22.15,11.08,0.0500,11.075
Pickle Container - clear plastic w/lid & label,07/09/2019,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,07/09/2019,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,07/09/2019,Catering 4320,ea,174.00,0.0,0,0,0,0.0,0,179.00,0.33,59.50,-5.0000,59.49960000000001
"Tray Cater Cmbo 12"" w / dome lid",07/09/2019,Catering 4320,each,22.00,0.0,0,0,0,0.0,0,18.00,0.82,14.84,4.0000,14.8374
"Tray Cater Cmbo 16"" w / dome lid",07/09/2019,Catering 4320,each,26.00,0.0,0,0,0,0.0,0,22.00,1.48,32.50,4.0000,32.4984
Party Tray Bags,07/09/2019,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
 ECOLAB BANDAGE ADHES FLEX BLU 1X3,07/09/2019,Office Supplies 5230,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0,0.0000,0.0
French Bread 32 ct,07/16/2019,Bread 4311,ea,577.00,960.0,0,0,0,960.0,0,632.00,0.44,277.89,905.0000,277.8904
Wheat Sub -  9 Grain Roll,07/16/2019,Bread 4311,ea,4.00,96.0,0,0,0,96.0,0,19.00,0.57,10.78,81.0000,10.7825
Wheat,07/16/2019,Bread 4311,ea,39.00,32.0,0,0,0,32.0,0,28.00,1.45,40.48,43.0000,40.4768
Butter (salted),07/16/2019,Food 4312,1 lb Stick,0.00,0.0,0,0,0,0.0,0,0.00,3.03,0.00,0.0000,0.0
Buttermilk (0.5 gal),07/16/2019,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Buttermilk (0.5 gal),07/16/2019,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,3.00,0.00,0.0000,0.0
Equal Sugar Substitute,07/16/2019,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,07/16/2019,Food 4312,Container 3.2oz,13.00,0.0,0,0,0,0.0,0,10.00,1.42,14.16,3.0000,14.155999999999999
Pepper Jalapeno Slices,07/16/2019,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,07/16/2019,Food 4312,Cup,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,07/16/2019,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,07/16/2019,Food 4312,ea,0.65,0.0,0,0,0,0.0,0,0.75,8.35,6.26,-0.1000,6.262499999999999
Avo Fresco,07/16/2019,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,07/16/2019,Food 4312,lb,22.50,38.15,0,0,0,38.15,0,19.50,3.56,69.42,41.1500,69.42
Salami,07/16/2019,Food 4312,lb,21.00,34.5,0,0,0,34.5,0,19.50,3.39,66.09,36.0000,66.0855
Ham,07/16/2019,Food 4312,lb,62.50,131.45,0,0,0,131.45,0,84.00,2.32,194.54,109.9500,194.544
Turkey,07/16/2019,Food 4312,lb,54.00,131.35,0,0,0,131.35,0,33.00,2.87,94.84,152.3500,94.842
Beef,07/16/2019,Food 4312,lb,37.00,48.35,0,0,0,48.35,0,22.50,3.89,87.59,62.8500,87.5925
BACON - SLI APPLWD SMKD CKD,07/16/2019,Food 4312,ea,801.00,600.0,0,0,0,600.0,0,637.00,0.24,155.68,764.0000,155.6828
Cheese,07/16/2019,Food 4312,lb,49.50,136.63,0,0,0,136.63,0,32.00,2.14,68.61,154.1300,68.608
Mayonnaise,07/16/2019,Food 4312,gal mayo,41.00,12.0,0,0,0,12.0,0,43.00,8.16,350.88,10.0000,350.8757
Oil,07/16/2019,Food 4312,gal oil,18.00,0.0,0,0,0,0.0,0,13.50,9.08,122.58,4.5000,122.5841
Vinegar,07/16/2019,Food 4312,gal vinegar,10.00,0.0,0,0,0,0.0,0,8.00,7.39,59.11,2.0000,59.1128
Avocado,07/16/2019,Food 4312,avo can,5.00,24.0,0,0,0,24.0,0,12.00,3.26,39.06,17.0000,39.06
Peppers Cherry,07/16/2019,Food 4312,Gal Peppers,18.00,4.0,0,0,0,4.0,0,21.50,7.01,150.77,0.5000,150.7666
Mustard Dijon,07/16/2019,Food 4312,jar dijon,7.00,0.0,0,0,0,0.0,0,6.00,5.31,31.88,1.0000,31.881
MUSTARD WHL GRAIN ,07/16/2019,Food 4312,32 oz jar,8.00,0.0,0,0,0,0.0,0,8.00,5.84,46.71,0.0000,46.7072
Soy Sauce,07/16/2019,Food 4312,gal soy,1.80,0.0,0,0,0,0.0,0,1.75,10.41,18.22,0.0500,18.2203
Tuna Chunk - pouch,07/16/2019,Food 4312,Pouch tuna (48oz),11.00,6.0,0,0,0,6.0,0,10.00,8.22,82.22,7.0000,82.217
Pan Spray,07/16/2019,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,2.85,0.00,0.0000,0.0
Oregano,07/16/2019,Food 4312,cont oregano,1.30,0.0,0,0,0,0.0,0,1.10,26.17,28.79,0.2000,28.7874
Basil,07/16/2019,Food 4312,cont basil,1.30,0.0,0,0,0,0.0,0,1.10,6.28,6.91,0.2000,6.909
Sugar,07/16/2019,Food 4312,lb,23.00,0.0,0,0,0,0.0,0,18.00,0.68,12.29,5.0000,12.2904
Mayo Packets,07/16/2019,Food 4312,Box 204,1.50,1.0,0,0,0,1.0,0,0.75,17.79,13.34,1.7500,13.3425
Mustard Packets,07/16/2019,Food 4312,Box 500,2.25,0.0,0,0,0,0.0,0,1.75,5.88,10.29,0.5000,10.29
Sweet n Low Packets,07/16/2019,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,07/16/2019,Sides 4313,ea,170.00,144.0,0,0,0,144.0,0,165.00,0.35,58.26,149.0000,58.2615
Chip JJ Reg ,07/16/2019,Sides 4313,ea,250.00,120.0,0,0,0,120.0,0,216.00,0.35,76.20,154.0000,76.2048
Chip JJ BBQ ,07/16/2019,Sides 4313,ea,226.00,240.0,0,0,0,240.0,0,200.00,0.35,70.56,266.0000,70.56
Chip JJ Jalapeno ,07/16/2019,Sides 4313,ea,228.00,180.0,0,0,0,180.0,0,230.00,0.35,81.14,178.0000,81.144
Chip JJ S&V ,07/16/2019,Sides 4313,ea,240.00,180.0,0,0,0,180.0,0,261.00,0.35,92.08,159.0000,92.0808
Chip JJ Skinny ,07/16/2019,Sides 4313,ea,123.00,60.0,0,0,0,60.0,0,98.00,0.42,40.92,85.0000,40.915
Cookie Oatmeal Raisin,07/16/2019,Sides 4313,ea,101.00,56.0,0,0,0,56.0,0,129.00,0.48,61.31,28.0000,61.3137
Cookie JJ Triple Choc Chip,07/16/2019,Sides 4313,ea,119.00,168.0,0,0,0,168.0,0,137.00,0.58,78.93,150.0000,78.9257
CUP PLAS PRTN CLR 2 OZ  ,07/16/2019,Paper 4314,250 CT,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
Frenchie Checkered Wrap Paper,07/16/2019,Paper 4314,1000 count,0.75,0.0,0,0,0,0.0,0,0.50,21.87,10.94,0.2500,10.935
Frenchie Topper (Bag Poly Sleeve),07/16/2019,Paper 4314,1 Case,1.50,0.0,0,0,0,0.0,0,0.65,72.44,47.09,0.8500,47.08599999999999
LID PLAS MED PRTN 2 OZ,07/16/2019,Paper 4314,125 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,07/16/2019,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,07/16/2019,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),07/16/2019,Paper 4314,200 CT,6.50,0.0,0,0,0,0.0,0,5.50,1.88,10.34,1.0000,10.34
CUP PLAS TRANS 12 OZ - Paper Cat,07/16/2019,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,07/16/2019,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),07/16/2019,Paper 4314,Pack 567,10.00,0.0,0,0,0,0.0,0,2.50,3.05,7.63,7.5000,7.625
Napkins - Case 24 / Pack 284,07/16/2019,Paper 4314,Pack 284,0.00,0.0,0,0,0,0.0,0,0.00,1.45,0.00,0.0000,0.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,07/16/2019,Paper 4314,100 CT,12.00,0.0,0,0,0,0.0,0,10.50,0.85,8.87,1.5000,8.8725
Cup 22oz JJ,07/16/2019,Paper 4314,ea,"1,072.00",0.0,0,0,0,0.0,0,536.00,0.04,20.26,536.0000,20.2608
Lid 22oz JJ,07/16/2019,Paper 4314,ea,"1,355.00",0.0,0,0,0,0.0,0,877.00,0.01,9.12,478.0000,9.1208
Cup 30oz JJ,07/16/2019,Paper 4314,ea,944.00,0.0,0,0,0,0.0,0,725.00,0.06,45.68,219.0000,45.675
Lid 30oz JJ,07/16/2019,Paper 4314,ea,661.00,0.0,0,0,0,0.0,0,571.00,0.02,9.88,90.0000,9.8783
Bags 8# JJ,07/16/2019,Paper 4314,Box 1000,0.65,1.0,0,0,0,1.0,0,1.00,29.90,29.90,0.6500,29.9
Wrap Sandwich,07/16/2019,Paper 4314,Box 1000,2.50,3.0,0,0,0,3.0,0,4.25,20.12,85.50,1.2500,85.496
8X10 Port Pap. (WRAP PAPER DRY WAX),07/16/2019,Paper 4314,Box 500,4.00,12.0,0,0,0,12.0,0,6.00,2.75,16.47,10.0000,16.47
Straws,07/16/2019,Paper 4314,Box 300,0.00,0.0,0,0,0,0.0,0,0.00,1.40,0.00,0.0000,0.0
Straws_new (Box 300),07/16/2019,Paper 4314,Box 300,9.00,0.0,0,0,0,0.0,0,7.00,1.51,10.54,2.0000,10.5434
Pan Liners,07/16/2019,Paper 4314,Box 1000,0.80,0.0,0,0,0,0.0,0,0.40,31.71,12.69,0.4000,12.6857
Mylar (Film PVC roll),07/16/2019,Paper 4314,roll 5280,0.75,0.0,0,0,0,0.0,0,0.40,50.61,20.24,0.3500,20.2448
Cucumber,07/16/2019,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,07/16/2019,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,07/16/2019,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,07/16/2019,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,07/16/2019,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,07/16/2019,Produce 4315,Head Let,7.00,240.0,0,0,0,240.0,0,125.00,1.04,129.38,122.0000,129.375
Tomatoes,07/16/2019,Produce 4315,lb,30.00,250.0,0,0,0,250.0,0,120.00,0.85,102.47,160.0000,102.468
Onions (Yellow Jumbo),07/16/2019,Produce 4315,lb,22.50,50.0,0,0,0,50.0,0,40.00,0.56,22.40,32.5000,22.4
Sprouts,07/16/2019,Produce 4315,lb,0.15,8.0,0,0,0,8.0,0,3.50,6.00,21.00,4.6500,21.0
Celery,07/16/2019,Produce 4315,stalk,7.00,6.0,0,0,0,6.0,0,5.50,1.13,6.22,7.5000,6.2227
Cucumbers,07/16/2019,Produce 4315,ea,21.00,25.0,0,0,0,25.0,0,25.00,0.91,22.75,21.0000,22.75
Syrup Coke,07/16/2019,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,4.50,16.06,72.27,1.0000,72.27
Syrup Diet Coke,07/16/2019,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,4.25,16.06,68.26,1.2500,68.255
Syrup Sprite,07/16/2019,Beverage 4316,gal,4.75,5.0,0,0,0,5.0,0,8.00,16.06,128.46,1.7500,128.4608
